order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
2311,249,917,56,387.2,2539.33,2022-09-03,6134 Northland Hill,credit card,delivered
2312,267,135,80,812.89,2337.26,2020-12-28,678 Fulton Plaza,credit card,processing
2313,926,841,39,876.59,9610.96,2022-01-21,5 Kennedy Pass,PayPal,processing
2314,896,85,91,612.45,4099.41,2022-09-21,98267 Farwell Center,Apple Pay,delivered
2315,906,509,32,943.87,9135.26,2021-10-04,2 Melody Hill,Apple Pay,shipped
2316,673,794,48,363.68,1852.23,2021-08-18,13 Butterfield Plaza,PayPal,shipped
2317,357,799,13,142.25,9417.29,2022-11-27,3141 Riverside Hill,credit card,pending
2318,593,939,12,432.89,7312.23,2022-08-22,16131 Karstens Terrace,PayPal,shipped
2319,560,923,89,311.51,5121.07,2021-07-30,3747 Rutledge Pass,PayPal,processing
2320,389,365,69,650.59,809.26,2022-01-30,54 Prairieview Plaza,PayPal,processing
2321,180,576,65,132.97,7768.31,2020-06-03,63867 Coleman Trail,credit card,delivered
2322,299,535,50,654.38,961.99,2022-02-20,61 Oak Junction,PayPal,pending
2323,322,329,63,539.96,8726.62,2021-03-15,4 Lighthouse Bay Road,Apple Pay,shipped
2324,731,347,42,535.42,3799.1,2020-03-24,84 Pennsylvania Crossing,credit card,shipped
2325,83,30,37,424.35,5213.68,2022-09-30,0812 Eliot Pass,credit card,delivered
2326,820,921,26,445.02,4791.71,2020-02-12,9 Charing Cross Pass,PayPal,processing
2327,587,809,89,710.46,6790.41,2022-11-21,554 Dryden Park,Apple Pay,delivered
2328,376,538,73,501.16,2969.67,2020-08-30,0378 New Castle Junction,credit card,shipped
2329,470,825,69,41.85,4608.06,2022-05-07,04 Farragut Trail,PayPal,processing
2330,318,854,69,564.82,1037.49,2021-02-24,0696 Mandrake Park,Apple Pay,processing
2331,935,685,97,776.03,8331.86,2022-06-26,7 Grover Trail,PayPal,shipped
2332,458,992,65,440.32,7576.22,2020-01-11,409 Merrick Hill,credit card,shipped
2333,444,878,64,467.79,3012.8,2021-03-03,0 Algoma Alley,Apple Pay,delivered
2334,245,391,15,222.53,4447.51,2022-03-15,8 Cherokee Circle,Apple Pay,processing
2335,116,28,67,986.11,9095.28,2021-11-15,73 Forest Dale Circle,PayPal,delivered
2336,873,767,90,418.68,8418.75,2021-12-06,45724 Troy Lane,credit card,pending
2337,733,369,81,362.63,2503.67,2020-08-21,31 Division Hill,credit card,delivered
2338,584,267,32,158.58,8398.01,2021-01-26,14 Redwing Alley,credit card,pending
2339,290,999,70,329.34,5346.28,2022-10-27,8276 La Follette Hill,Apple Pay,shipped
2340,144,59,100,325.29,3461.56,2022-08-25,7315 Spohn Court,Apple Pay,processing
2341,843,891,88,331.66,9171.16,2021-12-31,5 Delaware Road,credit card,shipped
2342,284,835,59,607.51,157.36,2022-01-26,7404 Ilene Hill,Apple Pay,pending
2343,200,711,88,560.69,7496.56,2021-11-08,9 David Park,PayPal,shipped
2344,782,76,56,833.61,9747.58,2022-05-31,0 Butternut Pass,credit card,processing
2345,348,770,45,192.3,4619.94,2022-11-25,2 Nobel Lane,PayPal,shipped
2346,829,923,53,798.45,1275.32,2020-12-15,9 Claremont Hill,PayPal,shipped
2347,810,823,27,297.02,8487.31,2020-08-28,6 Shasta Junction,PayPal,delivered
2348,248,930,93,567.89,2769.24,2022-12-23,44353 Hoepker Street,Apple Pay,processing
2349,957,732,47,489.61,8386.48,2020-12-30,356 Schiller Terrace,PayPal,delivered
2350,790,707,52,618.79,1905.61,2022-09-24,52095 Little Fleur Avenue,Apple Pay,shipped
2351,295,856,47,578.23,8578.2,2021-08-24,364 Maple Wood Alley,Apple Pay,pending
2352,833,664,54,943.36,3112.3,2022-09-20,9 Eggendart Trail,PayPal,delivered
2353,547,826,66,468.06,520.75,2020-08-24,0512 Mallard Point,Apple Pay,processing
2354,73,520,89,932.49,681.8,2021-10-13,6675 Jay Road,PayPal,pending
2355,612,699,41,911.8,8822.45,2022-06-21,0403 Hermina Court,credit card,processing
2356,751,783,29,132.76,3955.38,2022-09-03,41 Coleman Plaza,Apple Pay,delivered
2357,747,426,30,886.56,3467.07,2021-04-25,13292 Maryland Way,Apple Pay,processing
2358,162,255,1,282.79,8239.22,2021-01-30,5 Mcbride Parkway,PayPal,pending
2359,400,144,42,232.28,3436.69,2020-06-13,1 Anniversary Center,Apple Pay,shipped
2360,701,918,80,757.25,4408.78,2022-05-07,35529 Hanover Way,PayPal,shipped
2361,641,154,28,198.39,8877.67,2022-02-17,126 Buena Vista Crossing,Apple Pay,shipped
2362,685,199,15,571.99,5895.51,2020-05-09,73794 Northwestern Crossing,credit card,delivered
2363,500,161,65,310.84,5968.77,2020-04-19,511 Little Fleur Trail,PayPal,processing
2364,371,508,90,517.76,6089.35,2020-03-23,4599 Redwing Road,credit card,delivered
2365,690,549,78,910.67,6997.12,2020-04-20,15 Iowa Plaza,PayPal,pending
2366,467,107,72,691.9,3191.17,2020-07-12,0 West Center,PayPal,delivered
2367,135,596,93,881.13,3652.97,2020-06-01,5 Old Shore Circle,PayPal,pending
2368,585,344,86,495.85,2218.06,2021-01-17,98382 Rowland Alley,Apple Pay,delivered
2369,738,92,83,948.02,1975.05,2020-05-02,27855 Hudson Plaza,PayPal,pending
2370,481,673,10,445.78,200.95,2020-01-19,3 Manitowish Way,Apple Pay,delivered
2371,645,971,17,778.47,3270.63,2021-08-25,2154 Pine View Point,PayPal,pending
2372,750,190,6,658.43,7125.15,2021-04-27,5110 Summerview Parkway,credit card,shipped
2373,646,543,72,817.49,3053.13,2021-03-01,7 Summit Place,PayPal,pending
2374,733,704,26,638.54,99.27,2021-08-20,27 Park Meadow Park,credit card,processing
2375,928,416,24,896.86,4088.92,2021-05-30,4 Springs Drive,Apple Pay,pending
2376,606,34,48,933.1,5822.51,2022-03-14,22979 Burning Wood Street,Apple Pay,pending
2377,71,194,1,487.09,2673.64,2022-11-03,6 Ilene Lane,credit card,processing
2378,420,499,40,836.78,2866.87,2020-12-07,792 Cordelia Pass,PayPal,delivered
2379,240,670,96,264.76,6055.01,2021-08-10,7725 Grim Lane,PayPal,processing
2380,391,848,11,435.5,4066.18,2022-10-26,2639 Kenwood Drive,credit card,delivered
2381,46,921,98,704.0,682.55,2022-02-25,35 Oakridge Place,credit card,delivered
2382,255,101,81,758.24,6209.63,2022-05-26,51450 Oxford Hill,Apple Pay,shipped
2383,504,718,98,265.39,9076.41,2022-09-08,821 Jana Court,Apple Pay,delivered
2384,414,214,20,26.03,5647.68,2022-05-24,931 John Wall Drive,credit card,processing
2385,699,198,95,731.78,8797.08,2020-09-29,73 Eastwood Center,Apple Pay,processing
2386,69,870,65,997.24,8614.44,2021-03-27,426 Paget Crossing,Apple Pay,processing
2387,329,911,77,333.36,749.67,2020-02-19,520 Bluestem Avenue,credit card,delivered
2388,351,534,70,132.14,4169.37,2022-12-22,4854 Roth Point,Apple Pay,processing
2389,977,279,22,246.11,8487.31,2021-02-08,919 Dakota Junction,Apple Pay,pending
2390,660,259,7,148.81,6249.92,2021-09-26,5 Swallow Drive,credit card,delivered
2391,392,174,13,604.95,882.04,2022-08-24,93702 Glacier Hill Court,credit card,processing
2392,347,134,22,703.96,7060.9,2020-02-17,97 Russell Trail,Apple Pay,processing
2393,903,117,7,362.58,8262.26,2022-08-20,73287 Southridge Junction,Apple Pay,pending
2394,735,697,39,234.08,4514.57,2021-05-27,60497 Prairieview Pass,Apple Pay,shipped
2395,386,988,94,721.8,8272.94,2022-06-29,93 Petterle Trail,Apple Pay,processing
2396,477,888,42,832.53,4052.85,2022-08-05,10 Onsgard Avenue,PayPal,delivered
2397,719,373,96,934.04,7758.01,2020-01-31,400 Coleman Plaza,credit card,delivered
2398,327,314,9,7.49,4839.74,2020-09-19,3766 Garrison Park,credit card,shipped
2399,290,570,44,503.74,5812.6,2020-01-07,8910 Northfield Avenue,credit card,shipped
2400,263,717,5,979.82,252.58,2020-08-17,72 Golf Course Hill,credit card,pending
2401,979,346,19,225.08,2549.55,2022-06-19,9 Summerview Parkway,PayPal,shipped
2402,219,133,55,664.4,7568.6,2021-09-07,119 Boyd Terrace,credit card,delivered
2403,406,310,1,810.9,6556.5,2021-06-17,50 Crowley Park,Apple Pay,processing
2404,966,954,94,333.87,6552.88,2020-04-01,8272 Hansons Place,Apple Pay,delivered
2405,958,709,63,235.94,6807.32,2021-10-23,12 Heath Drive,Apple Pay,pending
2406,516,812,96,8.56,2231.46,2021-11-23,724 Cambridge Pass,credit card,delivered
2407,363,276,36,536.43,1700.61,2021-06-11,7 Golf Point,PayPal,shipped
2408,326,18,70,576.67,5634.68,2020-11-10,5737 Nelson Park,PayPal,processing
2409,25,241,43,581.77,3490.66,2022-11-09,6853 David Pass,credit card,delivered
2410,935,925,79,580.82,1206.51,2020-04-01,92 Weeping Birch Point,Apple Pay,pending
2411,377,645,94,795.79,723.21,2021-05-07,39927 Waxwing Street,PayPal,pending
2412,323,418,26,911.16,5842.61,2021-08-29,257 South Center,Apple Pay,pending
2413,199,291,74,980.63,1865.96,2020-10-01,3 Dovetail Way,Apple Pay,processing
2414,778,998,80,573.94,26.06,2022-11-09,1114 Mayer Point,Apple Pay,processing
2415,963,924,53,741.08,5212.75,2020-01-20,8551 Fisk Court,credit card,shipped
2416,389,66,30,107.96,4227.66,2022-06-09,88 Northwestern Way,Apple Pay,pending
2417,752,627,9,467.07,7152.18,2021-02-15,41 Wayridge Lane,PayPal,processing
2418,276,46,40,556.31,1723.01,2021-12-20,7190 Mcbride Crossing,credit card,delivered
2419,402,599,81,534.53,6226.82,2021-04-17,505 Russell Drive,Apple Pay,shipped
2420,480,116,69,68.25,1114.42,2022-06-12,72411 Sherman Center,PayPal,shipped
2421,710,370,11,586.28,8721.45,2022-12-09,4 Graedel Plaza,PayPal,delivered
2422,356,945,65,551.22,5348.68,2020-06-14,17694 Grover Circle,PayPal,delivered
2423,234,2,67,303.48,8494.09,2022-06-29,94762 Delladonna Terrace,PayPal,pending
2424,397,285,45,585.27,9927.59,2020-08-09,171 Lotheville Court,credit card,delivered
2425,724,397,6,404.99,111.48,2020-07-31,4 Village Road,Apple Pay,processing
2426,703,254,17,508.34,5418.85,2020-10-22,8559 Walton Center,Apple Pay,processing
2427,621,420,84,936.97,9533.15,2020-04-05,19695 Merrick Place,Apple Pay,delivered
2428,696,68,37,735.84,9644.92,2021-03-16,7 Merrick Point,Apple Pay,delivered
2429,353,454,64,983.62,1160.57,2020-04-26,98565 Vera Court,credit card,pending
2430,452,560,5,745.45,3252.49,2020-10-08,24 Schiller Terrace,PayPal,delivered
2431,567,125,20,605.98,5791.05,2020-06-03,4180 4th Pass,PayPal,processing
2432,712,702,80,725.37,6036.95,2022-11-07,0 Warner Trail,credit card,pending
2433,245,910,96,543.34,9214.02,2021-10-27,8207 Mockingbird Circle,credit card,processing
2434,922,294,6,508.94,3918.86,2021-09-16,4 Straubel Center,PayPal,shipped
2435,409,719,34,182.72,7803.11,2022-11-26,31655 Northwestern Avenue,PayPal,processing
2436,945,468,97,450.48,7433.52,2022-09-09,89007 Cody Junction,credit card,shipped
2437,603,913,77,834.74,1788.18,2021-10-20,31148 Quincy Trail,credit card,processing
2438,65,592,63,217.16,2464.23,2021-03-29,91993 Bunting Road,Apple Pay,processing
2439,508,480,75,938.0,2268.44,2022-12-22,205 Milwaukee Park,PayPal,shipped
2440,324,942,31,298.34,2101.67,2022-03-11,09835 Boyd Parkway,credit card,processing
2441,920,311,65,884.05,255.01,2021-01-05,4 Maywood Avenue,Apple Pay,shipped
2442,760,591,89,750.96,7933.13,2020-01-13,9 Almo Road,Apple Pay,delivered
2443,970,941,45,949.32,7523.03,2022-07-03,35 Bayside Alley,Apple Pay,delivered
2444,739,705,78,288.82,5152.71,2021-01-17,61 Superior Road,credit card,processing
2445,403,1,73,534.19,3974.87,2020-09-07,8242 Petterle Trail,PayPal,pending
2446,895,872,16,82.29,6337.63,2020-04-18,928 Parkside Circle,credit card,processing
2447,230,142,38,947.81,2859.57,2022-03-13,485 Farragut Pass,Apple Pay,pending
2448,502,949,60,11.2,2038.49,2020-02-10,0 Walton Center,Apple Pay,delivered
2449,328,183,92,439.62,7408.08,2020-05-06,77562 Mallard Hill,credit card,processing
2450,213,687,11,932.02,7084.92,2021-11-11,6 Forster Pass,Apple Pay,pending
2451,872,322,78,224.33,5905.17,2020-12-10,90504 Farmco Center,PayPal,delivered
2452,449,408,25,634.81,8909.59,2021-01-17,6 Doe Crossing Alley,PayPal,delivered
2453,214,145,13,435.64,2413.39,2022-06-27,89 Clarendon Hill,PayPal,shipped
2454,365,926,87,148.22,6550.33,2022-03-05,42647 Macpherson Pass,credit card,processing
2455,811,455,59,781.37,4611.42,2020-10-16,28 Roxbury Hill,credit card,processing
2456,4,772,33,86.38,991.71,2022-06-09,2856 Knutson Circle,credit card,pending
2457,528,786,48,915.21,705.51,2022-10-24,09 Oneill Parkway,PayPal,pending
2458,866,283,46,435.52,8272.98,2020-01-08,82 Surrey Court,PayPal,processing
2459,482,688,13,723.57,9003.91,2021-02-01,07 Fisk Road,Apple Pay,processing
2460,886,216,90,731.48,260.44,2021-05-19,117 Almo Plaza,credit card,pending
2461,345,368,60,338.4,2035.5,2021-12-14,50 Armistice Plaza,PayPal,shipped
2462,209,500,12,202.23,3453.98,2020-07-10,72 Bowman Way,PayPal,delivered
2463,943,148,64,135.72,3988.21,2020-12-25,7706 Harper Junction,Apple Pay,delivered
2464,5,496,25,979.05,7583.02,2022-03-24,29 Lien Parkway,Apple Pay,shipped
2465,683,878,88,692.08,4637.86,2021-11-27,1 Messerschmidt Trail,credit card,pending
2466,714,345,2,735.43,9236.46,2020-04-21,9 Monument Crossing,credit card,pending
2467,193,15,79,413.1,1084.72,2021-01-27,70622 Oxford Street,credit card,pending
2468,226,13,84,253.12,1723.2,2022-01-24,99 Nelson Terrace,credit card,processing
2469,432,123,2,642.56,7219.41,2022-03-28,644 Texas Terrace,credit card,delivered
2470,88,56,39,599.25,5297.99,2022-08-23,42 Cambridge Drive,Apple Pay,processing
2471,981,871,13,876.05,6713.61,2021-01-16,004 Acker Court,credit card,shipped
2472,770,119,39,138.0,4382.54,2022-02-01,6 Prairieview Center,credit card,delivered
2473,348,240,36,372.22,1744.98,2021-09-14,9801 Forest Hill,Apple Pay,shipped
2474,302,130,11,589.55,7242.2,2020-09-16,538 Roth Center,PayPal,pending
2475,768,437,2,996.14,1728.68,2021-03-30,78 Columbus Terrace,Apple Pay,shipped
2476,196,999,64,4.74,3797.08,2021-04-21,41849 Donald Terrace,credit card,delivered
2477,332,874,56,825.04,7285.0,2022-06-14,2292 Colorado Way,PayPal,shipped
2478,59,929,13,631.93,499.16,2020-03-21,9637 Arizona Plaza,PayPal,shipped
2479,111,491,77,195.17,434.1,2021-08-26,20969 Buena Vista Center,Apple Pay,delivered
2480,463,956,53,311.27,6892.33,2022-03-03,2704 Gulseth Circle,Apple Pay,processing
2481,218,200,28,896.35,8978.05,2022-07-27,147 Mcguire Point,PayPal,processing
2482,619,72,84,812.83,5411.43,2020-06-03,9 Erie Place,credit card,shipped
2483,121,966,99,219.42,7124.74,2020-06-10,5 Norway Maple Road,Apple Pay,processing
2484,654,150,71,275.62,8202.81,2020-06-17,85 Orin Hill,PayPal,pending
2485,693,932,45,349.11,1577.47,2021-08-03,381 Fremont Point,credit card,processing
2486,473,487,6,480.61,7864.69,2020-10-17,8310 4th Point,Apple Pay,pending
2487,390,256,93,83.67,8514.2,2022-03-07,30 Havey Place,Apple Pay,delivered
2488,399,14,34,800.06,6379.0,2020-12-10,93 Continental Pass,Apple Pay,delivered
2489,776,498,3,762.48,9837.15,2022-06-10,6310 Pleasure Street,PayPal,delivered
2490,281,559,9,220.32,4095.91,2022-02-09,861 Autumn Leaf Pass,PayPal,delivered
2491,588,453,75,407.61,8842.71,2020-01-23,2754 Knutson Park,PayPal,shipped
2492,401,665,93,355.41,1218.28,2020-11-24,5048 Quincy Point,Apple Pay,pending
2493,381,558,71,59.02,2389.15,2020-07-21,4306 Old Gate Park,credit card,pending
2494,471,532,58,243.37,2356.63,2020-05-04,19059 Bartelt Plaza,credit card,delivered
2495,722,561,19,477.2,4363.81,2021-12-17,5671 Bartillon Pass,credit card,delivered
2496,859,182,2,42.46,3533.16,2022-04-30,9 Northwestern Circle,PayPal,pending
2497,182,556,99,300.47,493.62,2021-02-23,59 Lien Court,credit card,pending
2498,974,535,51,356.21,5317.14,2021-10-04,8899 Morrow Parkway,Apple Pay,delivered
2499,581,680,41,6.72,5912.66,2021-07-11,748 Bultman Center,PayPal,processing
2500,272,805,92,178.29,4888.16,2022-06-12,0573 Vera Park,credit card,delivered
2501,370,810,14,559.83,4142.68,2020-04-17,7778 Shopko Point,Apple Pay,processing
2502,380,185,94,537.33,3358.39,2021-06-14,3 Sachtjen Junction,Apple Pay,processing
2503,716,351,25,779.09,1143.56,2020-04-21,2 Dwight Place,credit card,shipped
2504,16,249,71,681.46,41.77,2021-08-07,0303 Vidon Pass,Apple Pay,shipped
2505,424,939,2,74.94,3810.25,2022-09-17,1 Northview Hill,Apple Pay,pending
2506,116,25,11,761.83,7984.56,2022-10-13,816 Summit Park,Apple Pay,shipped
2507,553,43,75,810.75,7822.13,2020-10-15,51 Southridge Plaza,PayPal,delivered
2508,815,885,5,469.64,138.76,2020-10-29,1 Stoughton Trail,Apple Pay,delivered
2509,655,527,78,485.5,5767.28,2020-06-29,019 Bobwhite Trail,Apple Pay,pending
2510,960,967,40,850.89,6772.07,2021-05-25,83 Hanson Junction,Apple Pay,shipped
2511,556,548,74,305.57,721.09,2020-02-26,7194 Golden Leaf Circle,PayPal,processing
2512,578,181,47,495.68,854.78,2021-02-01,13988 Westend Plaza,credit card,shipped
2513,748,348,4,670.02,1957.68,2022-05-21,40 Crest Line Street,credit card,pending
2514,459,829,74,914.84,4542.64,2022-07-13,2 Burning Wood Way,Apple Pay,delivered
2515,946,808,96,512.03,644.3,2020-09-05,74 Garrison Avenue,PayPal,delivered
2516,524,64,4,111.51,4467.47,2021-06-10,50 Village Way,credit card,delivered
2517,616,753,79,852.76,3536.26,2022-08-30,5 Tony Center,credit card,delivered
2518,861,403,9,545.61,127.59,2020-03-18,007 Shoshone Trail,credit card,shipped
2519,798,712,43,83.14,5370.56,2022-04-07,0945 Rowland Hill,Apple Pay,pending
2520,405,219,5,475.62,1313.22,2022-01-05,344 Scofield Trail,Apple Pay,pending
2521,24,825,22,344.29,8018.48,2020-10-24,704 Rieder Hill,credit card,delivered
2522,19,449,91,252.07,3229.45,2021-03-17,4 Kingsford Crossing,Apple Pay,pending
2523,475,415,24,680.01,7695.41,2020-12-25,27470 Autumn Leaf Crossing,PayPal,processing
2524,151,898,72,185.11,1081.28,2022-09-04,892 Loftsgordon Road,credit card,processing
2525,31,404,47,423.09,9409.46,2021-01-06,998 Anthes Trail,Apple Pay,processing
2526,316,31,100,50.66,5186.29,2020-08-08,708 Mcguire Parkway,Apple Pay,delivered
2527,413,364,84,172.06,9482.24,2021-09-24,171 Talisman Drive,Apple Pay,shipped
2528,321,741,50,124.38,5891.23,2022-11-07,29786 Tomscot Junction,PayPal,pending
2529,994,944,75,233.36,3871.47,2020-06-08,3 Fallview Parkway,Apple Pay,pending
2530,799,399,80,525.81,9772.12,2021-02-07,1368 Debra Trail,PayPal,delivered
2531,666,45,31,26.32,7241.38,2022-04-24,03 Barnett Plaza,Apple Pay,delivered
2532,787,126,2,249.66,3773.49,2021-01-15,8 Hazelcrest Crossing,PayPal,delivered
2533,124,824,13,393.93,7002.49,2022-02-11,77 Commercial Lane,credit card,pending
2534,419,993,65,768.2,5892.95,2022-12-29,8689 Mockingbird Lane,credit card,processing
2535,439,202,82,927.12,9451.92,2020-12-18,22144 Arapahoe Circle,PayPal,shipped
2536,809,99,22,66.4,101.93,2021-07-07,537 Superior Pass,Apple Pay,delivered
2537,564,197,25,382.49,7122.81,2022-03-14,19675 Dawn Drive,PayPal,processing
2538,639,807,29,907.64,8623.02,2020-12-14,10240 Dovetail Hill,PayPal,pending
2539,517,440,36,22.9,4669.56,2021-03-14,3667 Buell Terrace,credit card,shipped
2540,108,342,61,435.33,7808.34,2021-06-01,3 Judy Point,PayPal,shipped
2541,506,84,58,707.12,1587.13,2020-02-04,50906 Arapahoe Court,credit card,processing
2542,515,265,13,300.82,9512.58,2022-03-08,3530 Bunker Hill Street,PayPal,pending
2543,160,258,57,895.46,5569.7,2021-10-02,68890 Northridge Circle,credit card,shipped
2544,466,776,97,528.07,2806.65,2020-11-09,3691 Talmadge Place,credit card,pending
2545,159,562,17,454.67,2118.27,2022-05-17,0728 Menomonie Park,PayPal,processing
2546,137,192,2,111.38,5637.36,2021-03-16,8583 North Lane,Apple Pay,pending
2547,614,447,79,249.8,5063.84,2022-04-05,33 Pankratz Crossing,PayPal,delivered
2548,709,369,71,648.99,6533.85,2020-03-25,9670 Bayside Terrace,credit card,pending
2549,491,600,9,136.34,8756.14,2020-04-27,41 Tennyson Pass,credit card,delivered
2550,187,204,71,637.13,4533.45,2021-12-20,05144 Tennyson Road,PayPal,processing
2551,301,927,54,120.59,327.94,2020-11-20,42 Anderson Hill,PayPal,processing
2552,296,318,48,306.43,7698.79,2022-07-25,4 Myrtle Circle,credit card,pending
2553,223,465,51,77.68,5041.76,2020-06-29,60571 Main Pass,PayPal,processing
2554,372,672,1,765.47,2233.97,2022-03-06,5 Old Gate Pass,PayPal,processing
2555,358,54,35,71.44,8416.07,2022-04-05,59151 Sullivan Terrace,PayPal,delivered
2556,23,157,38,294.22,1947.48,2022-11-13,9 Scoville Pass,credit card,shipped
2557,86,961,66,584.84,3637.43,2022-01-20,54576 Charing Cross Park,Apple Pay,delivered
2558,259,414,30,470.69,7794.36,2022-11-09,976 1st Drive,credit card,shipped
2559,613,177,96,327.22,860.43,2021-06-27,17058 School Park,credit card,shipped
2560,507,388,18,858.27,8953.71,2021-02-21,9565 Fordem Lane,PayPal,pending
2561,429,17,59,145.58,9536.21,2022-11-28,4 Shasta Plaza,credit card,pending
2562,148,360,23,887.77,7386.38,2020-04-13,575 Meadow Vale Way,Apple Pay,pending
2563,949,1000,50,595.42,1693.87,2020-12-23,3 Heath Way,credit card,shipped
2564,333,536,34,742.37,4299.71,2021-09-19,1 Morning Park,PayPal,pending
2565,312,616,81,538.32,3411.6,2021-12-26,40 Jenifer Alley,Apple Pay,delivered
2566,95,693,89,248.94,9998.02,2020-01-31,12052 East Park,Apple Pay,shipped
2567,933,542,76,745.75,353.66,2021-05-28,090 Westerfield Drive,credit card,pending
2568,570,446,76,52.85,2851.4,2022-11-19,29 Sugar Point,PayPal,shipped
2569,839,728,86,931.2,29.39,2020-01-13,80455 Dawn Place,credit card,pending
2570,959,462,33,505.68,9026.3,2022-07-14,75684 Longview Alley,credit card,shipped
2571,417,315,94,524.86,6732.4,2021-02-28,540 Cordelia Plaza,PayPal,delivered
2572,592,681,39,677.15,5075.14,2022-05-19,0613 Bartillon Pass,Apple Pay,pending
2573,786,747,14,856.21,4385.78,2021-09-14,34 Moland Junction,credit card,shipped
2574,557,793,96,731.39,7505.95,2020-11-05,23 Prairieview Pass,PayPal,processing
2575,651,729,3,214.4,9230.3,2021-05-07,375 Westridge Street,credit card,shipped
2576,692,495,45,973.52,2768.88,2020-06-20,059 Golden Leaf Center,Apple Pay,processing
2577,857,422,17,806.51,7230.35,2022-06-22,89 Spohn Alley,PayPal,processing
2578,190,553,86,975.82,9229.76,2020-01-28,907 Manufacturers Plaza,Apple Pay,processing
2579,247,228,17,234.19,6606.1,2020-07-09,77099 Lyons Crossing,Apple Pay,shipped
2580,338,809,97,288.16,2883.32,2020-03-14,51350 West Court,credit card,delivered
2581,731,246,24,721.86,8228.24,2022-01-23,0 Clyde Gallagher Pass,PayPal,processing
2582,462,626,50,203.36,7185.17,2020-05-02,1 Rutledge Drive,Apple Pay,pending
2583,163,902,90,584.97,7693.77,2020-02-25,15 Bay Road,PayPal,shipped
2584,537,695,53,658.4,2351.51,2021-08-15,8281 Maywood Drive,Apple Pay,processing
2585,495,955,94,560.32,4367.31,2021-05-31,06458 Evergreen Parkway,PayPal,shipped
2586,503,472,15,463.64,8381.57,2021-06-19,7 Lakewood Gardens Hill,Apple Pay,delivered
2587,650,459,42,682.57,3937.72,2020-07-09,7229 Ryan Crossing,Apple Pay,processing
2588,243,8,3,648.2,5646.44,2021-09-11,7 Norway Maple Avenue,PayPal,shipped
2589,496,726,95,5.58,5408.97,2022-04-20,2 Canary Way,credit card,delivered
2590,777,136,22,867.15,8919.74,2020-01-13,52383 Michigan Terrace,Apple Pay,processing
2591,176,428,19,253.12,346.17,2022-06-30,44768 Ridge Oak Park,credit card,shipped
2592,652,667,12,123.26,3485.5,2022-03-25,9 Oxford Place,PayPal,delivered
2593,572,105,69,966.83,3344.11,2020-01-21,51 Cordelia Park,credit card,processing
2594,534,494,74,424.6,4103.3,2020-09-03,30137 Anniversary Hill,Apple Pay,processing
2595,177,715,69,202.01,8422.31,2022-12-19,9 Colorado Street,Apple Pay,processing
2596,224,963,10,518.55,9790.46,2022-02-05,80 Burning Wood Trail,PayPal,delivered
2597,171,42,97,14.85,324.9,2020-08-09,5 Sauthoff Court,Apple Pay,shipped
2598,97,528,3,552.12,3840.36,2020-05-21,688 Prairieview Parkway,credit card,shipped
2599,8,405,33,116.8,8716.38,2020-08-11,38 Lake View Center,PayPal,pending
2600,873,657,77,924.51,1519.5,2022-06-09,58 Westridge Hill,credit card,processing
2601,851,286,44,868.19,4452.72,2020-12-11,297 Fairview Avenue,credit card,shipped
2602,562,912,4,655.23,7596.94,2020-02-15,7269 David Court,PayPal,shipped
2603,277,831,89,732.35,5640.13,2022-02-23,31488 Dexter Place,Apple Pay,processing
2604,521,65,4,438.24,4091.47,2022-05-05,2975 Florence Parkway,PayPal,shipped
2605,746,640,32,922.22,536.0,2022-05-04,96561 Lawn Street,Apple Pay,shipped
2606,830,448,76,239.08,5938.46,2022-12-26,859 Luster Center,PayPal,delivered
2607,691,714,68,32.61,8564.47,2020-01-29,142 Sutteridge Crossing,Apple Pay,processing
2608,20,991,21,492.87,421.49,2020-09-26,8280 Dexter Lane,Apple Pay,shipped
2609,291,270,48,393.77,9699.0,2020-07-14,20918 Stang Junction,Apple Pay,delivered
2610,393,512,59,525.46,854.71,2022-05-29,776 Darwin Point,credit card,delivered
2611,657,883,2,182.15,5894.33,2022-09-24,99342 Lerdahl Place,PayPal,shipped
2612,931,896,66,16.94,8506.67,2021-12-07,63 Calypso Alley,PayPal,processing
2613,885,950,100,402.68,9661.04,2021-05-16,80 Blue Bill Park Alley,PayPal,processing
2614,875,632,97,641.72,9933.58,2022-02-05,47070 North Pass,Apple Pay,pending
2615,910,742,58,127.93,7711.99,2020-04-08,91 Almo Pass,PayPal,pending
2616,854,694,57,381.76,3780.05,2021-07-09,3194 La Follette Drive,Apple Pay,delivered
2617,824,313,98,991.0,6405.16,2020-04-18,0 Rusk Way,credit card,pending
2618,408,292,39,415.26,273.27,2020-12-03,50147 Maple Terrace,PayPal,pending
2619,61,684,97,198.86,7643.66,2020-12-20,7836 Mccormick Parkway,Apple Pay,pending
2620,702,619,33,594.04,6275.93,2022-03-06,4795 Del Sol Circle,PayPal,pending
2621,658,658,18,923.25,973.07,2020-07-18,1 Crownhardt Point,Apple Pay,delivered
2622,266,70,38,214.7,8241.41,2021-05-14,830 Portage Center,credit card,pending
2623,883,203,14,329.24,8081.06,2021-04-17,6513 Meadow Valley Alley,PayPal,delivered
2624,127,791,71,543.05,8055.96,2021-12-26,1 Forster Parkway,credit card,delivered
2625,512,609,61,179.43,7185.11,2021-10-22,687 Norway Maple Drive,PayPal,shipped
